# metr_deep MDR table relationships.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDRNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,to_entity,relationship_type,start_date,end_date,task,target_prefix,element_ids,entity_type,aliases,identifier,from_entity,intermediary,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDR0196,role edges; cited document fetch failed this run,"Model Evaluation and Threat Research, Inc.",,,,A,MDR,C06.E4;C05.E3,,,,Sam Bell,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/sam-bell/,https://metr.org/team/sam-bell/,Former Advisor,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0108. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-team-sam-bell-20260916T124640Z.html.; lane=research/grok-out/MD47-entity-edge-audit.csv#A220; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0197,role edges; cited document fetch failed this run,OpenAI,,,,A,MDR,C06.E4;C05.E3,,,,Tom Cunningham,,,,,,,,,,,,,,,,,,,,role,no,self-statements,GET https://metr.org/team/tom-cunningham/,https://metr.org/team/tom-cunningham/,"Previously he was an economist on OpenAI’s Economic Research team, where he co-authored research on how people use ChatGPT.",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0042. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-team-tom-cunningham-20260916T124640Z.html.; lane=research/grok-out/MD47-entity-edge-audit.csv#A221; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0198,William Saunders — recent lab employment (public team bio; named in 2024 annual report),OpenAI,recent lab employment,,,A,MDR,C06.E4;C05.E3,,,,William Saunders,,,,,,,,,,,METR 2024 Annual Report,,,,,,,,,role,no,self-statements,GET https://metr.org/team/william-saunders/,https://metr.org/team/william-saunders/,William Saunders most recently worked on the alignment team at OpenAI,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0046. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-william-saunders-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A222; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0199,role edges; cited document fetch failed this run,"Model Evaluation and Threat Research, Inc.",,,,A,MDR,C06.E4;C05.E3,,,,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/yoshua-bengio/,https://metr.org/team/yoshua-bengio/,"He is Full Professor at Université de Montréal, and the Founder and Scientific Director of Mila – Quebec AI Institute.",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0101. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-team-yoshua-bengio-20260916T124640Z.html.; lane=research/grok-out/MD47-entity-edge-audit.csv#A223; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0200,role edges; cited document fetch failed this run,OpenAI Foundation Board; OpenAI Group PBC Board (non-voting observer); Safety and Security Committee,,,,A,MDR,C06.E4;C05.E3,,,,Paul Christiano,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://openai.com/index/paul-christiano-joins-openai-foundation-board/,https://openai.com/index/paul-christiano-joins-openai-foundation-board/,appointment of Paul Christiano to the OpenAI Foundation Board. He will be a non-voting observer on the OpenAI Group PBC Board.,2026-09-16T15:38:50Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['wayback after live fail status=200'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0044. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary openai.com-index-paul-christiano-joins-openai-foundation-board-20260916T153154Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A224; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0201,Wayback 2024-02-22: Paul Christiano Technical Advisor and board member (present tense),"Model Evaluation and Threat Research, Inc.",technical advisor and board member,,,A,MDR,C06.E4;C05.E3,,,,Paul Christiano,,,,,,,,,,,,,,,,,,,,role,no,archives,GET https://web.archive.org/web/20240222083031id_/https://metr.org/team/paul-christiano/,https://web.archive.org/web/20240222083031id_/https://metr.org/team/paul-christiano/,Paul is a technical advisor to METR as well as a board member.,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0107. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary web.archive.org-web-20240222083031id-https-metr-org-team-paul-christiano-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A225; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0202,"Beth Barnes dated self-statement of current METR role and previous DeepMind/OpenAI work, Wayback team page 20260519102303id_",Model Evaluation and Threat Research,"Founder, CEO (current on 2026-05-19 team page); previously DeepMind and OpenAI per same bio",,,A,MDR,C06.E4;C05.E3,,,,Beth Barnes,,,,,,,,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,role,no,self-statements,GET https://web.archive.org/web/20260519102303id_/https://metr.org/team/beth-barnes/,https://web.archive.org/web/20260519102303id_/https://metr.org/team/beth-barnes/,"Beth Barnes is the Founder and CEO of METR, where she oversees a growing technical team that designs and carries out evaluations of generative AI models. Beth previously worked wit",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,retry 90s,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0077. Primary route: promoted rows only; cited document re-fetched this run (via=live-retry). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary web.archive.org-web-20260519102303id-https-metr-org-about-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A226; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0203,Hjalmar Wijk dated self-statement Technical Staff on 2026-05-19 team page (not the later Chief Scientist title),Model Evaluation and Threat Research,METR Technical Staff on 2026-05-19 team page,,,A,MDR,C06.E4;C05.E3,,,,Hjalmar Wijk,,,,,,,,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,role,no,self-statements,GET https://web.archive.org/web/20260519102303id_/https://metr.org/team/hjalmar-wijk/,https://web.archive.org/web/20260519102303id_/https://metr.org/team/hjalmar-wijk/,"<div class=""role"">Technical Staff</div>",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,retry 90s,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0078. Primary route: promoted rows only; cited document re-fetched this run (via=live-retry). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. Primary web.archive.org-web-20260519102303id-https-metr-org-team-hjalmar-wijk-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A227; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0204,Adam Gleave other public role at FAR.AI (dated issuer page),FAR.AI,co-founder and CEO,,,A,MDR,C06.E4;C05.E3,,,,Adam Gleave,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://www.far.ai/about,https://www.far.ai/about,"""name"": ""Adam Gleave"",",2026-09-16T15:38:50Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0094. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary www.far.ai-about-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A228; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0205,RAND names RAND and METR as contributors and Ella Guest and Beth Barnes as Canary leads,METR,named project collaboration,,,A,MDR,C06.E4;C05.E3,,,,RAND Corporation,,,,,,,,,,,Canary,,,,,,,,,role,no,issuer statements,GET https://www.rand.org/news/press/2024/10/09.html,https://www.rand.org/news/press/2024/10/09.html,"Researchers from nonpartisan, nonprofit RAND and METR, an AI evaluation research nonprofit, will each contribute to the project, building on their collective expertise in misuse ri",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0030. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.rand.org-news-press-2024-10-09-html-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A229; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
