# metr_deep MDF table funding_events.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDFNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,ledger,money_type,amount_usd,currency,from_entity,to_entity,date,date_precision,period,payment_status,purpose_restriction,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,intermediary,relationship_type,start_date,end_date,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDF0649,,filed_grant,61646790,USD,National Philanthropic Trust,RAND Corporation,2025-06-30,interval,FY2025,filed as granted,CULTURE & ARTS,A,MDF,C06.E1,audit of promoted MDF0186: National Philanthropic Trust FY2025 Schedule I cash grant to RAND (held amount; purpose not Canary),DAF sponsor,,MDF0186,,DAF sponsor filed grant,2024-07-01,2025-06-30,,,,,,,,,,,"yes, to RAND",DAF sponsor filings,GET gt990datalake XmlFiles/202601289349302480_public.xml; RecipientTable THE RAND CORPORATION EIN 951958142,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202601289349302480_public.xml,<BusinessNameLine1Txt>THE RAND CORPORATION</BusinessNameLine1Txt>,2026-09-16T12:36:38Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0186 via=live http=200 sha256=4fb1f09c64f8fcc2 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202601289349302480_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0186; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0650,,filed_grant,18202491,USD,Fidelity Investments Charitable Gift Fund,RAND Corporation,2025-06-30,interval,FY2025,filed as granted,For grant recipient's exempt purposes,A,MDF,C06.E1,audit of promoted MDF0187: Fidelity Investments Charitable Gift Fund FY2025 Schedule I cash grant to RAND (held amount; purpose not Canary),DAF sponsor,Fidelity Charitable,MDF0187,,DAF sponsor filed grant,2024-07-01,2025-06-30,,,,,,,,,,,"yes, to RAND",DAF sponsor filings,GET gt990datalake XmlFiles/202601389349301700_public.xml; RecipientTable RAND CORPORATION EIN 951958142,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202601389349301700_public.xml,"Wayback Machine --> DONATE Latest Show All The Wayback Machine has not archived that URL. Click here to search for all archived pages under https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/ . The Wayback Machine requires your browser to support JavaScript, please email info@archive.",2026-09-16T12:35:48Z,mismatch: amount 18202491 not found in primary; date 2025-06-30 not in primary; from_entity not in primary: Fidelity Investments Charitable Gift Fund,1,,Promoted quote_300 was not byte-identical in the this-run primary; verbatim excerpt taken from the saved primary.,CONFIRMED,,"live HTTP 200 size=0 jina=422 wayback=404 err=curl: (63) Maximum file size exceeded
 | Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0187 via=live http=200 sha256=79cb362e8f75c99f used=wayback_gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202601389349301700_public.xml_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0187; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDF0651,,,,USD,,RAND Corporation,2025-09-30,interval,FY2025 (2024-10-01 to 2025-09-30),filed aggregated contributions; Canary not identified,,A,MDF,C06.E1,audit of promoted MDF0188: RAND Form 990 FY2025 Part VIII contribution lines that could carry Canary philanthropic receipts,,,MDF0188,,,2024-10-01,2025-09-30,,,,CYContributionsGrantsAmt=488777692; GovernmentGrantsAmt=348829922; AllOtherContributionsAmt=139947770; NoncashContributionsAmt=271209; TotalContributionsAmt=488777692,,,,,,,no; totals are not a Canary transaction,recipient filings,IRS990 Part VIII CYContributionsGrantsAmt / GovernmentGrantsAmt / AllOtherContributionsAmt / NoncashContributionsAmt / TotalContributionsAmt / Schedule B on object 202621889349300407,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202621889349300407_public.xml,<GovernmentGrantsAmt>348829922</GovernmentGrantsAmt>,2026-09-16T12:36:14Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0188 via=live http=200 sha256=19620ce8ff8f6ab0 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202621889349300407_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0188; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0652,,,,USD,,RAND Corporation,2024-09-30,interval,FY2024,,,A,MDF,C06.E1,audit of promoted MDF0189: RAND Form 990 FY2024 Part VIII contribution lines that could carry Canary philanthropic receipts,,,MDF0189,,,2023-10-01,2024-09-30,,,,CYContributionsGrantsAmt=429967857; GovernmentGrantsAmt=341211926; AllOtherContributionsAmt=88755931,,,,,,,no,recipient filings,IRS990 Part VIII and Schedule B on object 202501429349300805,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501429349300805_public.xml,<CYContributionsGrantsAmt>429967857</CYContributionsGrantsAmt>,2026-09-16T12:36:15Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0189 via=live http=200 sha256=f1cf6e0295592f08 used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202501429349300805_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0189; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0653,,,,USD,,RAND Corporation,2023-09-30,interval,FY2023,,,A,MDF,C06.E1,audit of promoted MDF0190: RAND Form 990 FY2023 Part VIII contribution lines that could carry Canary philanthropic receipts,,,MDF0190,,,2022-10-01,2023-09-30,,,,CYContributionsGrantsAmt=438159245; GovernmentGrantsAmt=321794205; AllOtherContributionsAmt=116365040,,,,,,,no,recipient filings,IRS990 Part VIII and Schedule B on object 202442269349302569,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442269349302569_public.xml,<CYContributionsGrantsAmt>438159245</CYContributionsGrantsAmt>,2026-09-16T12:36:16Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0190 via=live http=200 sha256=13b40acc03ed9b1f used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202442269349302569_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0190; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0654,,commitment,350000,USD,The David and Lucile Packard Foundation,Model Evaluation and Threat Research,2026,year,12,,for general support,A,MDF,C02.E2,audit of promoted MDF0191: Packard grant 2026-79050 purpose from funder grantee page,grantmaker-award,METR,MDF0191,,grant,,,,,,,,,,,,,,issuer statements,GET https://www.packard.org/grantee/model-evaluation-and-threat-research/,https://www.packard.org/grantee/model-evaluation-and-threat-research/,<p>Purpose</p>,2026-09-16T12:34:30Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0191 via=live http=200 sha256=78ac4a4a48462d8d used=www.packard.org_grantee_model-evaluation-and-threat-research_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0191; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0655,,commitment,350000,USD,The David and Lucile Packard Foundation,Model Evaluation and Threat Research,2026,year,,,for general support,A,MDF,C02.E2,audit of promoted MDF0192: Packard grant permalink 2026-79050 og:description purpose,,,MDF0192,,grant,,,,,,,,,,,,,,issuer statements,GET https://www.packard.org/grant/2026-79050/,https://www.packard.org/grant/2026-79050/,for general support,2026-09-16T12:34:30Z,mismatch: to_entity not in primary: Model Evaluation and Threat Research,1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0192 via=live http=200 sha256=c77778472a875058 used=www.packard.org_grant_2026-79050_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0192; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0656,,commitment,350000,USD,The David and Lucile Packard Foundation,Model Evaluation and Threat Research,2026,year,,,for general support,A,MDF,C02.E2,audit of promoted MDF0193: Packard grant-directory-pro API purpose for 2026-79050,,,MDF0193,,,,,,,,,,,,,,,,public grant databases,GET https://www.packard.org/wp-json/grant-directory-pro/v1/grants ; filter grant_id=2026-79050 or post_content/METR,https://www.packard.org/wp-json/grant-directory-pro/v1/grants,for general support,2026-09-16T12:36:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0193 via=live http=200 sha256=9e040b30548b7641 used=www.packard.org_wp-json_grant-directory-pro_v1_grants_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0193; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0657,,commitment,38000000,USD,The Audacious Project (TED),Canary (RAND + METR),2024-10-09,day,,,"for Canary, a new research collaboration designed to help make future AI systems safer",A,MDF,C02.E2,audit of promoted MDF0194: Audacious Project Canary commitment purpose (RAND issuer press),,,MDF0194,,commitment,,,Canary,,,,,,,,,,,press,GET https://www.rand.org/news/press/2024/10/09.html,https://www.rand.org/news/press/2024/10/09.html,"The Audacious Project, a collaborative funding initiative housed at TED, has committed approximately $38 million to RAND and METR for Canary, a new research collaboration designed to help make future AI systems safer.",2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,live HTTP 403 size=919; used r.jina.ai | Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0194 via=r.jina.ai http=200 sha256=15f410e5eb9a963f used=jina_www.rand.org_news_press_2024_10_09.html_20260916T123346Z.md research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0194; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0658,,commitment,,,The Audacious Project (TED),Canary (METR and RAND),,,,,Protecting humanity by monitoring AI for dangerous capabilities,A,MDF,C02.E2,audit of promoted MDF0195: Audacious Project Canary grantee-page purpose,,,MDF0195,,,,,Canary,,,,,,,,,,,issuer statements,GET https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,Protecting humanity by monitoring AI for dangerous capabilities,2026-09-16T12:34:59Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0195 via=live http=200 sha256=c6823dacaf51109e used=www.audaciousproject.org_grantees_project-canary-a-collaboration-between-metr-and-rand_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0195; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0659,,recommendation,120000,USD,Jaan Tallinn (funder named on the SFF table),"Model Evaluation and Threat Research, Inc.",SFF-2025,interval,,recommendation; not a payment,General support,A,MDF,C02.E2,audit of promoted MDF0196: SFF-2025 METR recommendation purpose (funder table),,,MDF0196,Survival and Flourishing Fund (recommending process),,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/recommendations HTML table filter METR,https://survivalandflourishing.fund/recommendations,">$120,000 +$428,000‡</td><td class=",2026-09-16T12:34:39Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0196 via=live http=200 sha256=a7c9a07e0fbb0e70 used=survivalandflourishing.fund_recommendations_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0196; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0660,,recommendation,428000,USD,Jaan Tallinn (funder named on the SFF matching table),"Model Evaluation and Threat Research, Inc.",SFF-2025,interval,,conditional on outside donations,General support; Matching Pledge (conditional match of outside donations up to pledged amount),A,MDF,C02.E2,audit of promoted MDF0197: SFF-2025 METR matching-pledge purpose and matching restriction,,,MDF0197,Survival and Flourishing Fund Matching Pledge Program,,,,,,,,Matching Pledges are commitments to match outside donations up to the pledged amount,,,,,,,issuer statements,GET https://survivalandflourishing.fund/2025/recommendations matching table METR row,https://survivalandflourishing.fund/2025/recommendations,"Matching Pledges are commitments made by the Funder of an S-Process round to match outside donations to a recipient at some rate (such as 0.5x, 1x, or 3x), up to the pledged amount.",2026-09-16T12:34:40Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0197 via=live http=200 sha256=2826098681a25dfc used=survivalandflourishing.fund_2025_recommendations_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0197; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0661,,recommendation,204000,USD,Jaan Tallinn (funder named on the SFF table),"Model Evaluation and Threat Research, Inc.",SFF-2024,interval,,,General support,A,MDF,C02.E2,audit of promoted MDF0198: SFF-2024 METR recommendation purpose,,,MDF0198,Survival and Flourishing Fund (recommending process),,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/recommendations METR 2024 row,https://survivalandflourishing.fund/recommendations,">$204,000</td> <td class=",2026-09-16T12:34:39Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0198 via=live http=200 sha256=a7c9a07e0fbb0e70 used=survivalandflourishing.fund_recommendations_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0198; review=research/agents-2026-09-16/MDREVIEW-MD50.md
MDF0662,,paid_grant,,USD,Jaan Tallinn,Model Evaluation and Threat Research,,,,,For general operating support / General support (ledger purpose column),A,MDF,C02.E2,audit of promoted MDF0199: Tallinn public ledger purpose lines to METR (funder self-statement),,,MDF0199,SFF-spec / FP-US (via column; not merged),,,,,,,,,,,,,,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient Model Evaluation and Threat Research,https://jaan.online/philanthropy/donations.csv,"2024-07-23,SFF-spec,USD,""10,000"",""$10,000"",Model Evaluation and Threat Research,For general operating support",2026-09-16T12:34:45Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,CONFIRMED,,Already held; re-verified this run from the named primary; not a new discovery. promoted_row=MDF0199 via=live http=200 sha256=57ebf17c5a48ad24 used=jaan.online_philanthropy_donations.csv_20260916T123346Z.csv research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.; lane=research/grok-out/MD50-audit-money.csv#A0199; review=research/agents-2026-09-16/MDREVIEW-MD50.md
